0x8319bb83efc7a278f6422dd969e2178773ba3329,50;
0x83a76d3d563a57b3ee7689232c3789e64ba71772,108.2;
0x850f07eaac6ae7c0c5e7a9bb933cd5e01bb3a4d2,280;
0x8665bcc6f145b73cf8cc49c997e3f72b00b62fb3,216;
0x8a4578fc8c44aef72e069c98cfa8926f5603b034,100;
0x8dab4abe8aed5107e444a3e465026284ffe4eb9b,100;
0x8ee5b6157407c431d3fb40f88f5f39d5f0c3f1db,165.1;
0x90b400c0812c055423007ed25ba44e9097567011,2.5;
0x94425360cbbd7628838bcf5cfce8abaeba8dcfbe,1.9;
0x94b253ba61aeefba90333b39369d8e7122c7e553,10;
0x9749de7dd5ec15c5994ae8b62b738a76875e9515,75;
0x9a429a5091fb9e00ec7185fa96494765d98f6d3f,1642.1490831504002;
0x9a93668e520eeeff739aebe5326900ca4d5dbb05,68.2885589235;
0x9b04e4f9b2420e22deb9895e2c6c87f4a3f0b9b5,0.5121823770022302;
0x9ef0504c066512139a05fdda5800f0d2816b69f1,10;
0xa02f05dc889913ed741afe46f0eb4ae565932dbd,40.6127471115;
0xa06fa7cdcc5cbfc785f936788d88a6940e6b68e8,51;
0xa127673a3d8ef97a7c6bcf8fc94cf043a03506e9,245;
0xa2777c12ad4011cc5cebacccab5d66e838758459,103;
0xa622b86f5df035641bd330bca66f518aa139df95,125;
0xab0b7c0c43258bd5c8a0404029ad82548c85b35f,50;
0xabd8224e06aec852f3baabe4d41a21c7440a73d7,20;
0xacea121cc26b94e48f9d8c5052f08d92b3122311,20;
0xad6f5f55c3dd5ad13d51917738d155af4130d467,25;
0xaf1b7a776fe92326772af4e2f041b0a1a06bd38a,10;
0xb0178d1c6f3d178e61975fcf5b94830d038bbda7,20.254;
0xb31d4bfaba2b4db6263bc53bd8a6880bfbb6488d,0.11;
0xb3729dd7f881bb4a8cf8a21133f1285b48ce319f,51.84;
0xb52c232be09c42b1847eafaf91c5c6234b55b252,25;
0xb9055b8eee201bc662cc753dd7e124275810d4aa,30;
0xbaa4e9cce2927be7e35a9ebc2b4486fe36629b18,2;
0xbc7e700cf6e6d51eb03c53632d13cae6c6686f2f,34.95;
0xc1eb370c9d23ebeb333cdfedd17738bba454ed7b,0.2;
0xc66df61c312647097f4f5da6cad99b4597735041,2.1;
0xc8a6116ad1786ba873a520a0fcc9b10696135856,15.1;
0xc8ee3a64d20422cf476e325b1978e5f10d0f59d2,200;
0xca517cb74a099b9f39bfe893fefedd7f3734e8ed,10.1;
0xcaa43b227c2cbe15d47acdbe221b1553684eb002,52;
0xcacde723b890ac82f3cba431bf4a56c36ac56e8b,93.3053381529;
0xcb76ce5987a9f5267d88fe8c00da7b746d8b15aa,220;
0xcc579fa132a912007c4c0572077d03ce0d5be082,10;
0xced6a1df3602c94721e364db301d6cf86e008081,19;
0xcef3e531ec29f44386148966da734c77b89ceb58,11;
0xd3362e86aabcaf3f3508a6b878ab41fcb82f2bd5,1;
0xd349d4af3fd39480827d9be7fb097056e34db2ce,4.9;
0xd39c718c2af3419f683f682bfb5dc796478c8c23,43;
0xd8f8803ade3866030b824b935a4d19a5f61ebb0b,100;
0xd9b35bc142efb6fd9730c2ca4b40ed73efee9507,61;
0xdb4d87a03c88947538a3a1b7c753af7c61cea16e,33.1;
0xddc4e86103d1b409d5b67ec0212185ef0301d238,21;
0xdee01df93184c42447448ce2c85248e0b3b4f5c0,20;
0xe22d94093949eb4a9d779e97689a4d47fcd2fb54,5;
0xe2fa973cf3f9027706703984ab31b220e937afd3,20;
0xe4113329f436647237c0cb4c5b071064b3427c56,117.06381730357042;
0xe44b092b3f310811000603d73d032a1ed4c28c55,32;
0xe4c7a6fcb6b90106d00874d01b9058908c31623d,30;
0xe4c7ac1d8e51d30c4afdbd70f3634fe093c4d069,3.2;
0xe6e172286bf9ffedc3e0a4b6466dfcc5395d026d,25;
0xe89a7b11d89314a04f77b64bd014b40fa17b53da,5;
0xe9f2a91b26b7b11593a7cbcd7627041f20cf84a5,26;
0xead628795339bf2f1397486df01e16462d0affe7,51.5;
0xec0f79ffd9556c5a88d4d680ba3198b80272cd27,260;
0xec4d1470265ff95f19c241ac1094bc3fb553d3a8,10;
0xf18e51f8e5ea94abac2dd116dcd070e6b5363702,126.5;
0xf26f03b0b8cec401528ca9f6ed5294298e655efa,160;
0xf280a1e026d705bc8b69eb8b1395dd86da7744bc,20.02;
0xf3f204e75740ae0301402ca8a16b85adb43936c5,40;
0xf8f4bb87f376470432232ec6e61f0981b6008fd3,10;
0xf9b0ad1f7011aa10ed4a6ad38c562ad269019443,4;
0xf9c07eb439a78777f351cd1dab6e5ff9485e9515,53.04427306552312;
0xfb03ec439b458a56291131caef1a11a503126455,26.5;
0xfd69c65153f26189fb97c1e1d34f7140ab10182d,5;
0xfd75790f3164c34a2f12408c40e4bcbe05d08d45,40;
0xfe51a005b48ed91897c24336ea6ea5fcc75e84db,120;
0x1714fd8c31f1139bc5bdf0b5c2f814ea61b5f49c,5.01;
0x3c540976861c0851362b0eea52a700146556fb4c,11;
0x411610cb9f4dd345645068cfac22722631dd7329,20.150674178531403;
0x5bf8068463fbe07bd2d4f73721e28f0a78d9062b,50;
0x6d1aa2f811da732d2151653c165ac8d019c5ef6d,50;
0x91212de083d29342f670fb69ffa68176369e3b20,250;
0x9d0da7fa00bed2cfa6f1dec9d9c16f075a589673,50;
0xa5c8a62f221adeaf8a7c0bef60044861d9c4b400,10;
0xc2102f6520ca1e7d7d875874103fd187c2e6faa4,30.00001;
0xc351c6aae1477d513265073ab3b9550e38a02c06,25;
0x12b8c51e05cb8c87e2f5a6d4c57ad9f6969f5d8e,1;
0x34be7af97be60afa8ebb97f5a29d30dda54cb624,190;
0x777fc12258b4113bb99958317a6649125aa727c2,109.9207272;
0x85e0fbe54bf11aa410a70373f8a5a56bf77a4ffb,50;
0xcef36512c34e848b9af375da64a7a0fd540b1bdb,1;
0xe33fc41f5d3bb4fc5f8088fb955d169017e1a127,220;
0x13310abb47181300aed2abfa9a64be3e594463c8,2;
0x1b40c1777a80ee97af0c6da756ce486eab7d162e,1000;
0x24651ced5eb12d6822d296b5d5e4adc492dc83ab,160;
0x3d4fcd5e5fcb60fca9dd4c5144aa970865325803,82;
0x54ee4fa7c08cec3187828f524649060eb957d2ac,101.57228905543832;
0x83d2c91c404d99d237d45251d63e5e5f3be2bfae,24.5;
0xa2f92efd6be6668a570c2ce09813bb0305bdb4ab,58.5;
0xb135786eb2a9eb4d67523a605639e3ccde27467d,11;
0xe596607344348723aa3e9a1a8551577dcca6c5b5,52;
0x1472bf27d47936fc4d86c07c93fe0424e7bb1d4b,1e-12;
0xd8e8ae551a62baecb855ad7fd772ff8158fed64a,28;
0x14bd6d618d3a59a2b233c2e03d87e5411a214843,1;
0x1646e4b2d157004e58c454f35def5a4f27ffd98a,0.2;
0x17b6c8485a5c198f2330eb4e8573f334e133d39c,2.2;
0x1979e8c4001cb881a4ba628b239cbac7f5fab76a,15;
0xa33895d08eda53f992ea47ae24964a66aa247eb6,3.99438812;
0x1bf708b220c2e3e894cc0b093188a74cd3a8c812,1e-18;
0x2a60c3865b1cc5443ccfb1d71e71e5e5f92f98bb,0.001;
0x0ca872b709574e8a1431072eedeead223269f9ca,25;
0x0cc9b2b76a495d7262873bb0ae4091febbd29424,25;
0x1366722decae4153e3e235bab97a022db55d3302,1;
0x173424f82cea2a1f61deb881e9c56b39107e4d12,3;
0x199e5a651646dac0820afa6f061331ddba28c08b,1.4629542397999984;
0x1d7f824506f0f5a99fc655732f4a21ace7e35126,30;
0x1e7761bdc997be53f6816ecec62b788fcc30e0bc,99999;
0x1f687ff00fa6b0ce7825e9f90ee4f05b5b8ecee6,20;
0x23184d3ae7de5609bb57eaec707d9be0b17408a6,26;
0x30951bf09fb0aa7e7caa838460c00edecda3e9e6,2;
0x3dde50c805a132115d7760c3a9340292bb58ca89,6.6;
0x3ed3c0fca942cf56f2bcf4d70534c7a04877b9a9,6.16607604;
0x4b9f1c8c7f7bd4a3d4bba202e5a06b1e27fd96c3,25;
0x54f6a5faa66818e4752e8f09897f79c56f03345b,31;
0x59c7893de77c057cc1fc321af7147fc15970fa4b,25;
0x5a55313c5dad1c15bc29b229d624ba06b4c698b0,1.02;
0x5c422730abe7175b260f36a1f63b68a397032607,1;
0x5e9e4a682c57409e59feedfeacfe719dbe5ba29c,0.1;
0x66c5ec661bf3efacc24d61bd188f05208135a4d3,2;
0x6c58bdf1f89f0a906f985f4c01aafc9a17aa1d22,31;
0x6e9ba53626de5924664925b3aa02d28155df55c9,1;
0x749a3cf0ecfc458bbc19115c1884c74c83c6ce30,26;
0x787c88c6e1f42eb7c3be881a5f3dcf34f02e45b8,2;
0x864b75838abd12dbc76ea0e4ae7b4d057a2d2999,2;
0x885e6aeac396e26cc9d2ab27c1c6c553ba348b04,10;
0xa8628d8abd7387dae3d417bc261bee70c00c57ec,10;
0xac03c50fb84694fb8683e82ec77989690331221a,2;
0xb92b08fa479524b955865a34efa95fd6879aa89c,51;
0xce6107e2c82311e0792625c97625e0c1726ea702,0.11;
0xd6443e081eb3bcc6257d3cf43f0733c6edf86936,0.04;
0xe37d3a4f65e72e52c66aa35f2246fbdea3c72808,2;
0xe4bac3622f503c68ef8e475208ecde05449fc28e,1.45;
0xeeaf68405062d4d69492d9f3e59caee917f02378,52.5;
0xf64d9999b3a34261d7efa743a5bf9922030dac05,80;
0xf65351b3735e40359d7083f64bb6a44ecdf618f0,0.5;
0x0295b63ef69ba7b7a77ec2ab1a3319231a8fd77a,1;
0x088896a335dbad33ea0f9b24168766f38b8cba16,18.154216239331458;
0x0c3bab9fa59e41da6725e94c2d774258fd392fa9,26;
0x106027b7760d8fbb080f268cafdc59ba8ca893fc,5;
0x10f8d78b13cf8542a15f71cc8d5e4e6806077732,10;
0x11068dbcf23ff4654b9684eac4162a53c30992ea,1;
0x1132bfd88f4d875016a8f38008a9e84786934099,56;
0x13440130ec59be0e3aeedea2624d8658967e966c,23;
0x1fd36984960c51f863683590856db96b2ab7be30,0.05;
0x20ad801cbd621bbdf83b2ec92b8321354ec47e12,10.1;
0x255a13ce61d99c9b34a76c7a9f54e8572da6d94e,1;
0x304665ade023bbb856bdfd152723ba0e851a49f5,1.2;
0x3233a0c0d416cd866954f88f9943bd1da41c6e25,2;
0x34190b52287d64739df30fae9722ff9102bc9ca5,5;
0x379e2ed3163e4e2cf00a662a187d4c3c36042a5a,13;
0x3bd09f5e80fed8d46a677bd4ed54bb253233cda2,27.571122140200007;
0x3bf4b04f7ab508945d61516665f9f2b98926cf6b,5;
0x3f1d39c900c2b5e15d9e0e81d4c0adcd6d96d2f4,1;
0x406dc99d87f1e8853210c7bc40af2b966dbdb3a1,110.05;
0x4b8009a1e790d69d9e7af504db481b425be93098,29.922534377300003;
0x5138ac8bbd07548326af2fbe15be8ded90f4a9f0,0.59;
0x5263de182f7e694b4f5b3a074db77eafb8bdfc07,2;
0x6332308562a3815f9f32f7ca4b5a874636fa335a,50;
0x6fbcb50bcf01ea62a6d41f468d10dab834986bc8,8.2;
0x71bf159dcd353e22ee97e2bb8a931231cc7b3146,102;
0x753d895e9291523ec005689b34db66e982b57414,28;
0x77fdd2b7666140153278ca30757905acae90ce5a,25;
0x79438224bc21b0e6b45ecf9f8caadfbdb874dedd,100;
0x7d5fd810547eb7696737a841a3f3d7781665ac46,10;
0x7df1a25fa00989566bd9ae3a3cdd80d5d571e1b4,85.3;
0x8228aa8d2355fda1ef0dae50ce00407a81841845,5;
0x8610687c4594384879b1e534ec268ee2bc05b839,1;
0x872a48ef619e33db768bd071f1fb0c1ad9cbe875,1;
0x88cdc9581521fc9d8a543c30db9a0e6d89f19f54,1;
0x8c5d5f1bd5c3376b96aed6c36c34c470bbb4f1ab,63;
0x8dc51f8a9251055463aec22d3a9d4252ca762534,1;
0x9226172ca67954d0c1a2a0bdbcc80c4fb4787a0b,13;
0xa15bb881fba789a890098f234a1befb19f35f746,7.03;
0xa95a4c05fd439616e256098626f1de2ee1efd67f,5;
0xaeacb8f47803081b0e0fe587d88fff5adabbc50e,50;
0xb185854de5d0556a25d418a5bf8de0c0b83dfbf0,1;
0xbed9361c23c7115f47323df5b76fe18550b17525,28.34;
0xc89393c3e2bc6a41532b4f7f45fb3d76c77aa30a,50;
0xc8b44d7f2336b456fa5e53e5c53415b2e08c4188,20.1;
0xd26498b183b9f9476f44e504fa375e6e88b0a2bd,1;
0xda1fe1781230d5ec3b92f2575213cb1e057a0baa,3;
0xdace3ceed19f0bb323af8408b1384018395bd808,1.0006955122026744;
0xdf18a1fba13d9b19a8e18f6f51baa29a787f177a,101;
0xdfdb873e8f4254ef9129645bad4ae5a3156ec2eb,1;
0xe132f1cf7540b050ad4d34fc4d60ebed8f1da9b2,105;
0xe8818739e19085fd42d3c0b5c65ab86e692fbe5e,10;
0xed26b14762edce1d38e17b94afbb810a441c08e4,11;
0xefd19c128d46cc8d864370c437826fb48f620bde,51;
0xf0e5736c1bd864d5b2f6924efd9dd8e080f7cb4d,64;
0xf3b059c887172f2cc52b5e77ee3b2c8b3a32e6ef,100;
0xfa4bc05025c8086d51383cd23506ebc68c7622b8,50.5;
0xfc01a704f3223dba8fb7bafe0a0e9fb5325d6952,52;
0x209b9057f63fccd2844d72be812d91e5eb50c343,1e-12;
0x0b49ad9d749f41c649803e87dde8abb45666d2be,2;
0x0bd1e1eafafb74fb10cc461d4fc6e7f0a150fcbb,24;
0x172a3137e7ff70488e6df3fe8473f82059b4e15e,100;
0x1dcec21d09e9e1d1eb715a8b0f96e9986c90166c,1.8;
0x41c66ff861c6d68111ddc02fe38247c09be1a345,2.0012;
0x4f62c7400dbd43d4d01fb73fe0444815743e21a2,2.17;
0x6805ac22eb64c92cb11d8e712140f7cc4e867725,2;
0x686c04fdde2c88beafa0692444b422a8c5c6ab18,10;
0x91a6ebce2c902b5437ddfa47aa9ed8b2368e71f3,4.37e-15;
0x961acaec0cb47aee495f04dd14c01fd54ed4111e,17.695419;
0xb3d1378783b6f289b3ebd714ef50e7f5931fee6f,20.1;
0xbb17e948a60f46ddecce1831c0c6cb07e7f2e0fd,7;
0xc07434f6f9b921ba9dbbc9b8b0480dd22ec03445,0.11;
0xcc7845abd7c012842b602c8dbca477199307cf67,100.24230915256217;
0xe11bf0479cef18545043936179994f2250c50c4c,10.1;
0xe9be4609f654c6f0aff8a49925b972c5254e4a2c,1.06;
0xeac0002dae3ab1316995e859f44828d779d50af6,201;
0xf179cb7fc4d06ecf52997ee4c522db639f4521fd,14;
0x2327df5eaeedb34e99fb12a6f4f479d989d9c826,1;
0x5c75e97fd18ad86ebbb562ad5c3569a85a4dd873,10;
0x1c7a8c918be815b1460b393fcb9762526fd32b02,350000;
0x2a6b5256bef29fafea3d6d40bf4da3befe337e85,1;
0x87cc90e1859fe7ac7d233f6a91f24c41c5e1b600,6.219857246587475;
0xb8618d9d13e2baa299bb726b413ff66418efbbd0,5;
0x34016f5290c9e1c77c6d3652118e53bb28c04cf5,5;
0x35ee66fc9724770428b1fc9f666f8b15b9d01b20,1e-12;
0xae1d685fb6d09589423aea307f82f3285bc02941,1;
0x3f61a5412b3d76213cd539719f5d1d48a05513ce,1;
0x3febb139ba00332e0b2de6994b0bdaa505bf318d,1e-18;
0x43633a6be945278f250285bd9f889f3b6b3b1f1c,1;
0x0f1a9486c515334cb1ea528a0de756fe9ff08bb1,370;
0x490fc63fa01f974e32ede40a0ba29b2643d43076,500;
0x4b6298f75f56b45a7bbac8a06c2da17476372a99,1000;
0x60c02d6d02fb89a63012c6d9578bcbee727425d2,121.35414794;
0x89c03dcbe9012fe256fba13f8193860d976154df,520;
0x958971482aeabec1c7001cfb583c3f410f215536,800;
0xadd6964250930345dc54831a411f14ba3458979f,501;
0xe8e14cfdfc980bf5a70d47e4568e9af2cbd9472b,450;
0x01751f70c0421f852e8951d56927b8a20d3286f4,52;
0x01aa946fcad81957752334e61c3f2b9d2bce3838,9;
0x02f9efcc73bbdc030695be23dc90aac06da4a382,5;
0x03130c7b08cc5413b388ea69cc33018d13fe1fda,10.1942;
0x067e49fff6974b5cf52bbbe839191fbc37f12e62,0.00001515744677385;
0x0bd2e14a85feacc4c4198352cd05205933702f77,1.8;
0x0c6f4613119f3e92b47807d66caf2895c11024a1,101;
0x0d58739782da47b6f51190d8f73eada3dc79e60d,50;
0x0d73e269f1a7437e51524d83300e00377250dca4,101;
0x0ec7a496d39ffb1f737a55c3cbe0a0641c48788d,31.31772587637917;
0x0f05a5c117edb60ef2b3f07a6cb33ca547493ea0,175;
0x125639e3aa0e721004b895428d444a4ffc16cac8,50.8;
0x127eb66f27a28ac4f652e32537ba0962bf00da94,30;
0x1757a770694ff258c114bdca47b4383df9cdd91e,40;
0x19ad3bb2dedb212f3e9d4028d36648a480a9c9a7,8.5;
0x1b56dd87127a4d6fffdd93cbacf7abf4a235e7ad,265;
0x1b8745b6254fbe54b6d23bb41fe0dff1733d88bf,35;
0x1edb74ae14748181d3a3e504423d06e2ca8e870c,30;
0x1f7befe168f1f04eb1a29c7f42bf592f8867df96,11.1;
0x21a0d4e17d7ee0aac8b7c1c547223034935934f8,10.1;
0x25d18c1a890d082402d3e0b0252b95b89239c2a7,35.19;
0x2798119031da86df3c47cc961ee6d8a66f634538,6;
0x28522ed1adc427d2b71c645644300a414afa7b1f,56.5;
0x294b2f23a13fe00592214d236cf8b81d344c020d,100;
0x29ae27bcf5738b5e9ac7c429e2b47347c7d8c8f9,55.1;
0x29c3e6edc2385c4f85248b8b7e43cce8dcd6bd78,51.05213919016148;
0x30050d4858f291d6c04ec37b380001407952df3b,100;
0x3036faf34f032b841248a38a83e767d892a35baa,139;
0x307b6e3bb4aeb83445611ddaef2ae03def1764b8,126.1;
0x34130f35ff765f22b373c8332ad7d4b9407d8fc0,34.7;
0x34a18539158c7359eb8506240c90e2c1aa877bc8,31;
0x34c18eed9a2ed7eae96beff4bf2dd87166ab026c,50.09319143223079;
0x358a168fb6793faff0eb52add18efa7e10e666aa,96.99999999999964;
0x3650801cbe79abf94dbdf297fae9e10ccf9616d4,15;
0x3722a0836951402d379a033ee6198505368a6d07,1.2e-15;
0x3a4b16e1df4d2750835bcb87d8401654e79cb706,0.25;
0x3aae1066a3a7468b5c04db0e9787a450c0e9925b,2.10066195;
0x3d92381d2f574d991d50e17692b3ea5907ff70f9,0.02;
0x3f0515aff8f8391e1c8f50cc131986a9f28cd410,10.2;
0x3f29efff3ef811343a03323e259bf16135dc164a,8.11;
0x43688168b45fe0365cf242388f1137ef733b40cf,0.21093;
0x458240b6e205c16242f62655c723c2749d351815,0.1832960736892802;
0x45fc9507ec8293a78422fac5f2682efd424469be,80;
0x49450dcc75765f1346a98e48426a97cc2dd85f7b,30;
0x4b53e317c5fed469d9da4ea1e7ac9694def4e82f,55;
0x4b9fd486237024876e5a5343b710a395a93a6768,50.5;
0x4d0af5fa4b11a5dfc54348aeabd71879b8f5fee3,17.8;
0x5208332a83a0336ab9c1c5910e88789645b14151,145.3;
0x522242de9f51392e0aa937e9f5c68088bfc9901e,1.5;
0x551db350ee9adaa9b43335f1d464f0abdaa9bb24,5;
0x55ac378df3ac890bdda08f5ebd084743acac0ae5,40;
0x55af9f38864170b45e1c29e7edd8aa28038197f7,399;
0x55e0294a904c1542853853f4ba8149b94dd239bc,100;
0x5b3ec0220793dc5e8b90f00ae2f06d4bc95d0568,0.001361343060006912;
0x5e7c7eccef8f7e89cc147ee872d1068b91678a52,50;
0x5eb4fcd2494ce378c61857cf87b14b28c27c9009,0.04234560179147486;
0x60183c8e2f5016b510fb4f810298e418606da58e,55.3846256678;
0x61326b3fda9fec39187ff911d1637a1e459693ec,1.5;
0x63ae5ba476bcd81573b75f2aaf176f0fe6d98e0c,51.070459423802674;
0x6521a8309a47df3602060f51b0208c0b98cdd214,117;
0x67c25231501933b369a95968d7f20721c89c172f,0.039703;
0x67cbf7ca734981fbe0ffd9b4bbfd144ff16b64c3,182;
0x6a4f33e6816fd3d8ca5016574d7d66240a12d13b,4.6;
0x6d76cdd27024dabfe6d8beb9b736c70af95ec0e8,100;
0x6d870a82b9f0ea8305126b5b8c6bcfcb3111277c,96.2507062027;
0x6e8bdd938adcc8abb6b147b93b5a79ba176fc0d3,10.8;
0x7000a8c5f6f352346bded789bcf1924ab5ad9873,23;
0x736c7ac3054c13d7a3342cbaaf3e680237d531d0,118;
0x73a2b8d0d1224c62d7abe440c8d1e0cae06ff2da,201;
0x75747cbea5c2ec15e4ef5e0747a1f6e2bf894e88,0.11;
0x77208b583835136b7c91ba0f79ceb759d670d1c4,19;
0x7a9d01b312ef6fee041340534a1eb4b939f1404d,10;
0x7b9018aa94d255cbe9e21ac2e42119d391fb12dd,16.204317720900004;
0x7ba81b383059e477639681c9d1983106abadb4ed,51;
0x7beb2f2ba09a2faedaa22851c6e139bc0f063522,25;
0x7ea4f0356a239d4087b3f313fc9c2a893f8f7b5f,20;
0x7ee2a5a88c416034bd7639f2042f0cf0833a7e91,50;
0x8213e5c36c4fdb184774c03ebfebec849ee1fc09,60;
0x84a9ed42cff2eaa7dbf1b787b10dac48e02c42a3,51.60205536965315;
0x858e55db81271cb83f31d6f747dd92ed0da6116a,10;
0x869a2ddb9629e12b498560f726529afcd4c9b130,100.1;
0x884fe2b04566e3f1c2587dfd41abb66eb4d71263,25.8;
0x8d91db2f5e16cc14cc6d086724fa884c9978164d,10;
0x8db72ddff7d3df61a005adf2521866de6ea87279,55;
0x8ebbd3af34d0686bf52866bbf77bdac37a834947,1.6;
0x91789d6017fd8dc3fe0903793ae36ba3eb618426,0.5;
