dym1qwv25tpsteg5zylj3jtruqgctwatr67lg6q3kw,74950000000000000000;
dym1qwnc0408kg97p38na89udmqensvr7uhef3067n,115018000000000000000;
dym1qwh80xsfp5pyz0x45uyey3ktnvky4ytgchlncc,150000000000000000000;
dym1qwl6fmw6zs8t4e0rn68rayjae63cm3d5jas5pt,51100000000000000000;
dym1q0g4asg3zrw6yl0eqlsju7kfj6zpm90y75pfkn,200000000000000000000;
dym1q05fey0cxfr8jd0np45et562dsxtcpuf4e492q,99990748940000000000;
dym1q0edjm0lqa8v9muk9h5eve0kvgrq66tpumwg2d,900000000000000000;
dym1q07y5u28djw8kpaz0tz5wlun7lcg6k2dzhd677,100000000000000000000;
dym1qs5d7798pg4kmy4eg2qe3xxda8tezmn82tkvut,55950000000000000000;
dym1q3td0m0a22wlxasxk7mga5z0hlurj6rkn3kvwz,10000000000000000000000;
dym1q3agema2usnrgnycel97na3ysl026tcexxusq3,74989770660000000000;
dym1qjglkgl32cydyn9pznmx3z28nfk03j8kw2552e,70400000000000000000;
dym1qjkspqe7wgtlgsk268ufa0822gwku8zq9cexqk,51051100000000000000;
dym1qnnwgefq8vdv0te3a7ncss86rcjp8p5ww0ucfc,55950000000000000000;
dym1q5r84al37fmcyygyex2h03yjrt68xwx4whu93f,39994059493778763020;
dym1q5n70ul6skx4yzhdvfyf2n55wda84j60pzjryd,200000000000000000000;
dym1q44hwsr3pw2u7rmekk644xn2c9v8zv9ehm0t7e,109950000000000000000;
dym1q4h4egq0ydq0psy4lanxme2ms5q5hpp3hrsn3g,281000000000000000000;
dym1qkd50fayvxzmqy67qwtzqcsex2uvxeyyn0p22t,6089605660000000000;
dym1qh5m8rlmerzy8e0nyd9qua2la8uvyu6u9cs0ty,1430000000000000000;
dym1qhhuzt0srgz2r6fds975ha2yw9uvkhe0ndwtn5,500000000000000000000;
dym1qcmdj65t8lvvzp8desdf8h7g44zd6j2nafp4hz,5500000000000000000;
dym1qe2yar0lmr8g63e3ypx42z5hr38rz467t5gqqt,30000000000000000000;
dym1q6u8ltm6ztg9pn39ftzk6j7ulfun0dk3nxvpu7,99990748940000000000;
dym1qmqfshtlc3hl5c07cj4sy2wzyxju5t3hp9dank,20000000000000000000;
dym1qm9dldyauseq2p28lmkzfhwgk9cqnk0mj6nd5h,1000000000000000000000;
dym1qmexdjaqqsdq6wt6n7sm2rrzzm2tawxpc774mk,100100000000000000000;
dym1quqar8zdjdjtd89qqyrp4cldz6dyq6gmhs0dcn,1001000000000000000000;
dym1quzyjgj3vpddgrgq6czgzun9h7t5jan5kj9297,10608523120000000000;
dym1qamn5slvv6wwukvyud7ed33qdnq40j60ve6khu,211000000000000000000;
dym1qam76ynvt09zrt90ssyzgfmnvvfgllznsnc7pr,1000000000000000000;
dym1pqgrufqtd0nnu2f3nkdem05jdr3j5zczxxkhf0,50000000000000000000;
dym1pzqpjs9c2n7fze8tna7xpdzd5lck75dept53e2,2017264648069608472917;
dym1pz023ss6h3zqpncuyvsf2pc058xwkpgdyhn32r,25100130000000000000;
dym1pz57vty2wdxgdh4gvxeg56994nwh3t2srdd8ev,1314000000000000000000;
dym1pzk5ensk2wf9evgc9unylzmdr5lytcjddqgl09,16000000000000000000;
dym1prj9ut85gkmurj0c77xvfy5428ftqeake2vdnk,33000000000000000000;
dym1pyvuwa2zn3sz5zq2fju5wch22a7fxpfx0cl42f,55950000000000000000;
dym1py3n0f9jr4k50l9uwc39dvn34xaw9q7z0qldsx,1000000000000000000;
dym1px0uh0tn05d8pz9lyta0fqwx7vz5pm23rxh5t6,154950000000000000000;
dym1pgpeeplwrw07z506c34prs0rwuadgthcau6hh2,204000000000000000000;
dym1pgg890hq5k0lu2hzxfghhr0268z4ku5dc39v5a,10000000000000000000;
dym1pg2dly7uv7hxgmdpc6s00ex9k82zwdccrc5us4,300000000000000000000;
dym1pgh2eztvygdz0hqjcdex46eha9j6empxjzfmf7,85421761822063697318;
dym1pfx4emelggerdkn673652ewhu3g8j3p7qkpqza,51000000000000000000;
dym1pfepw775t9z9u03mpfu09tq0wfy5v7tfv9lyhq,48000000000000000000;
dym1p2jm8x7ful307fkulmrsgrdseh9krnawsefzly,45500000000000000000;
dym1ptsqwmqw2ken9gyg60kw7zepxzwt5znwkp9px5,3061313652227355020000;
dym1pvyph0l84hv6003uv8wr3e0dmxpetnv0lv9vxg,36116523200000004000;
dym1pdz73scrq23r084gtag32m2uzlhqdlc76nag8e,130200000000000000000;
dym1pw87yur7gylt9zqxlk36sqm74qlxgk9sz5zl08,314000000000000000000;
dym1p04w2r5rkrl53avtfc23q355f8855p7gsd4sfu,115050000000000000000;
dym1ps94lec2vw5mgcy40mvpfh4zz8tags830rtvwq,1000000000000000000;
dym1p33pcdmd49e8v5n50973dtgm5kkumscfj88ad5,650000000000000000000;
dym1pj3zes76n0a553dx72f4jjw05znlltuj2stxyn,323424922781190081000;
dym1pjhlpkgq00h08hzyqyx0ff0ymtt75u0shaatqn,1000000000000000000;
dym1pnnue4clrz5cgh267c39s5jhtmnnm3k5v8rhhg,21000000000000000000;
dym1pnlsfuclpsdf7kmj5xzc0akckkt3e0j3km79ym,154900000000000000000;
dym1p5gn4jrf85wser9acwfzh90u70cc4l0thqkrxe,74950000000000000000;
dym1ph8c672h4t4muhphkr5swjsd9jhv4rhqkthlvr,10000227000000000000;
dym1pcvdt0ny7mahfj9d329m74mrl2qaeswyw5ztup,25000000000000000000;
dym1pc3l92wzkuxmcn50jq8xnmzwmqhl8akjqcvc2u,1000000000000000000;
dym1pcjv3pqevysjyhgzr50mxjtkkjhqyaffyd757c,99990749000000000000;
dym1pefw546gsvsg020d2calg6v7xjy9uj2v7erdke,185000000000000000000;
dym1pelhglmlpanrwg8h8qdfqp96hst2vss25u7t4p,1000000000000000000000;
dym1p6cndly0m0rvw2tmmugnmkwa80j9596qm94ywe,5100000000000000000;
dym1pmtkg0a5akn2nrdz49pd5ucn9tgrtq02y9qplf,3000000000000000000000;
dym1pm00j5x2h02ghqfu76qp65094m59ugkcvdu6ek,154900000000000000000;
dym1pudphc5kr2cthhayfdqudqtreshvsmq9683uf7,304949038110121977952;
dym1pad0ngftdw75d5py0yvk72hpmmpqeg9kq46n3f,1100000000000000000;
dym1p7v0l9klvf9qltf63jpcsjd0expd8d2078a3yc,1000000000000000000;
dym1p7u2hgryxaffu5nr409g4xkf4nu6ftzagppydt,300000000000000000000;
dym1pldqr42l0azj2nl67r574mruhvtprv20y5ll8l,1000000000000000000;
dym1pljfruaqxlhmzgtlxkaqlmw8y97mst3hwe7mjy,10000000000000000000;
dym1zqrpwk6l4txn920cxwlv30qkq6yalp4mhtcwm4,50000000000000000000;
dym1zq5adk9ddv98e9zzqshewg9y7ft7vnz0y3u2t0,55950000000000000000;
dym1zq4qm0jj2j8pdm4jc2p6j0x0md0djshj8lc0jg,30000000000000000000;
dym1zqc7j645e9mweueeae908cngjg329h5cw3nn8s,25000000000000000000;
dym1zqmrt0j6wfkskzgj2ner29mduk0cmywkgzv767,604613555710484718289;
dym1zqml96rhgny9sqg5rsa4pd4xzdtt83ptnqlleq,1010000000000000000;
dym1zpwaezcjdgafm6fw8l0hnhpwpjfdhe5t39f4du,20000000000000000000;
dym1zzdl0zjta4akjnwyc0cray2nud2kztddx8yaq6,1000000000000000000;
dym1zzcjku5d4wp06xl4av8yx8fxdmdwd0kl9q9et3,15080000000000000000;
dym1zrr4ln2322v6apcq0h2jz2zn89wnryu08yxzlf,25100000000000000000;
dym1zrwwqsju3tly9vwcht8ff35qrh2xmfkfpe4rvt,200000000000000000000;
dym1zrlcmvn9xfevmdmgn2xzj53t9m6twxmfglnnwk,204000000000000000000;
dym1zyu093lzrxxkk8taaqphw32d9q8ksa73zs0uz6,400000000000000000000;
dym1zxchc729cldald539rjam2qgy5e2fyj7x7d2zs,183000000000000000000;
dym1zxmf0w9hgm00l7qw0q8rmff79x0js8hm5vrlr7,56050000000000000000;
dym1zxux79wnljk9s4qnh3uq50tkv4snl9n0ehj4gc,14500000000000000000;
dym1z85ezkdm9arp0ykqh3r23pu9sxg6s7v9jew3nz,14900000000000000000;
dym1zgc0vd8c4zqycpnqvpvmlxyg5fjtfp53ecytyv,180060000000000000000;
dym1z29y7ht5lta6aqtwv55f2gtugwef7gnn72l2nw,1000000000000000000000;
dym1ztdxse0nz5k8yyzvmm0dyr3kd397v6477stkrm,11265224120000000000;
dym1ztcns5dwljkyj5lyr6em4mca2pgu9ctxaklhza,3000000000000000000;
dym1zdpzwaxcg94rzcus7k4zuufu2ap9j240nz05vr,43040693513150400000000;
dym1zwu79v83wjc4vm6ny9eev5xqz5p2efs4w77fv8,1023334000000000000;
dym1z0qgj5nel5mhjz9pk8pltk588csertw78a0wnm,10300000000000000000;
dym1z0qjph9a6s5nfxjm4wcmq2lx5pxgq4d6cgwvz4,2700000000000000000;
dym1z09xdrym6xzhrux0xrak77k6h4f9lyvhu8muvu,212287000000000000000;
dym1zsyylvhjj60ytsfur8zngcxqqalufh6ej844up,10000000000000000000;
dym1zsv20h6spdyc0rv4jt2usa5dgh8rc2wx57qxa4,5284000000000000000000;
dym1zs4uxw49w6twl68v93nqhlmgdyg5ftl9cnshjf,55950000000000000000;
dym1z3xpxk633hgmngltvw2jtflpcvchp7h8txaau2,17000000000000000000;
dym1z3easpkwzr5akujjccx3kl5pclsae0la0ww8cm,25602356750527032358;
dym1z36fg6kdkf6q3z0mlt4pvcqfnjaw4z7k8jef0p,1250000000000000000;
dym1z37nsh3h3dgjeq9nntvqtdy74cufuf8w9zc7h0,100000000000000000000000;
dym1zjff9qwt8hrl0erujk5h0sz76ju9fzwsey674z,500000000000000000000;
dym1zn943v85wmgnaxwaqglhhft63mrncqp3ks0jpk,44000000000000000000;
dym1z4v2rrfn0xng0fruv9phwa7zvqdh4gq33yrp9p,5000000000000000000;
dym1z4dpe0fsq6x3k87frh76upmp5qa8y9hdjvp0z5,89000000000000000000;
dym1z402jlvv8erm3m68w4v2xr88dhhr06vdd7k0e7,1010000000000000000;
dym1zk7rn2t3np03fpp6q80zwk67xrjxfg45vysv3f,705191206786200000000;
dym1zh2wu9887sc2edgex82xvcxmypdu63kpyenv2x,3034336603983306123000;
dym1zh370nm5q88cfwuxrhzx3gny5mpxgnwjpj7ek2,1500000000000000000000;
dym1zh72seas2gvetkaq2fwt8myw9qde5kq843vxxv,100000000000000000000;
dym1zc3yh2s00xufzpem0q74v3dxmvc3wn7fc9xhhy,70000000000000000000;
dym1zc4xf6vcs3u6jcxegdqcg7g493vwpjyyc8fcyw,1350000000000000000000;
dym1zcewxdurvalf2eqerv5sdfj89p33s5qmts0qnf,55950000000000000000;
dym1zep36vf2hut2n0uecg2yqmz7fwscc056azkmcy,2655189705560000000000;
dym1zu2v8dcd4m9j6hx3n60ajed6yavr57js5guxs0,100474032250091630000;
dym1zuac7856dcdcacrg9q65jr60wm883ju324sll9,11400000000000000000;
dym1za934k2gqtepldt42sdxjhjp4erkdw9xu07qwj,101037232599999990000;
dym1zavn8f6ys4ky93zqnchxc5w9rcrq4za5psa8cd,137000000000000000000;
dym1zlrweuscwx90hqxhxqvfprct4uvqxu6zdtxc97,1032400000000000000;
dym1zlyzct6emn39u89qkv43y4ek2lvr97h6pc5rpk,207000000000000000000;
dym1zl3mc4vec84hvz0ds8jkrtx5wvqrqzaq93r69w,154950000000000000000;
dym1rpe08urmd7a62rq943sujpcp2u2dwmzufx9ct7,204000000000000000000;
dym1rp6j5wdtvnprwlh6n2x4k4y2yj40aexgayzp82,11000000000000000000;
dym1ry2xqse7xa7za5gtctwlq0y6upe5cpsrg0d4d4,15000000000000000000;
dym1r9py3uzmwjxwcwa9mna8pe9xjjrqma90fv60qu,55950000000000000000;
dym1r9tv6rjw88n237psnp2txtmc9n59ylr24p07ps,2700000000000000000;
dym1r9nv6jqnq9pvvyek7z0dk0ah6txugfg2zpjq9u,10000000000000000000;
dym1rxuatzf7tsjlr5rag3z7dhuc65cpmyven55h20,500000000000000000000;
dym1rxa0kxw8rt88m5tgg06vz8upl2n0ha3w6ahvnw,100000000000000000000;
dym1rx7rxly6v470n2eta2ga9xc8ykjnl9z09smam3,10100000000000000000;
dym1r839yajas805j98jyuc0ldqqdtxcdvllzg8v76,201500000000000000000;
dym1r8492jvnft432f8d7v3qe39z3r0v4767nlkxr0,1100220000000000000;
dym1rgzudkxl9wjj9x2hwghe8le5nxd3p2y4j930rv,1111000000000000000000;
dym1rg6eyq4llapg79asy9px6g92qxnztsr36cuhcp,222322458356099970000;
dym1rf8t9ffqvmp4h827mu2dsfjxp95lvkr7elts9q,100000000000000000000;
dym1rfg4tg95qljkcu0dnm9pflr2nj2hx93qta6vzs,1000000000000000000;
dym1r250wx5669zahgdyn94060enpegul7afy747x0,250000000000000000000;
dym1rvp925c8n9j8lsx0wdecl5enpkh6d5r84sf37g,15000000000000000000;
dym1rvwgh0h7xqmf9gref4y80fkl6gdnt6jyzt6mtd,50658724120000000000;
dym1rvemrsh02jq6w4gxneh03dndh84vhvn6c45t40,2700000000000000000;
dym1rdym0js02urp9cepxrumgcxtpddagqwwe86l05,20561451120000000000;
dym1rdd708vq345k2fgcq02x4cn40ts82a3thhd76h,149950000000000000000;
dym1rd0gdw9fuum4md73vmgg29fljwjgekw2353an3,1350000000000000000;
dym1rdh7lamgpwyhe0nxr40nla9gyzlk5nm65tjqxe,20000000000000000000;
dym1rw5vr6zmdpqa8ld4062cywk5fzrjvrujk083ul,29473106932643471000;
dym1rwctz9gp3cakk5ksmd79mhvwsfndnrzjnmp4c6,11000000000000000000;
dym1rsgkxj0k73stj479pnqw75kttpkjdq5nkl5yc9,175000000000000000000;
dym1rstgndtv3dmmsyttfmxq7054deav3z28lfxe3n,17000000000000000000;
dym1rsl53hqklk6343uhvezdzj2kt3t8fcfm8psr0v,610900000000000000000;
dym1r3ma3pamqz03yngj78wyaqfx7jxyu7w6lf7533,21183724120000000000;
dym1rj2aj9pdraxxudnuc44grycnpc2vlffnuf2n6c,65950000000000000000;
dym1rjjkqysg24rqp8zsfrc23fz7a5snxlweaxqt44,109950000000000000000;
dym1rnvq2nyvlugguedymhdqnyc5l7px6rqrd94wm2,205000000000000000000;
dym1r475f55f4ejme6nh0ltz9gxrhhglswgvnhn2me,1250000000000000000000;
dym1rktm2ehx298aaqjh3n0s0elfwe367qnhzn9g5g,4200689999999999700000;
dym1rkhrmtpnqpmgy6wm34qg7wljpnwejjsykhp9pq,1056500000000000000;
dym1rel032mah82n8t44tqsmj8sr90hymh8mw4rkae,100000000000000000000;
dym1r6g5d87yhwpjspe9jed9y97kyxavxj9wrngkg7,1000000000000000000000;
dym1r6txstad649zlaya36gxmfxsf6s3nl5es6u3cf,80000000000000000000;
dym1r6n36qeykm0wlrp2nmpmyr6u7pzlsfr73ujvl0,60000546570000000000;
dym1r6h8zk8ee9vhzvzuk2tm2tpm59my20397eyy7e,55950000000000000000;
dym1rmha6xnsu5w5dds6qh6zmlt243uuucm448lggt,6000000000000000000;
dym1ruml654afewfx5k57v3qmr98kjljvcqgdecfjl,675000000000000000000;
dym1ruuylt9x6kv6p0wl0hmg4xeh7kuflprn7j6sum,2009999999999999700;
dym1ra58luq056cvu7p9a8usae8stddcanhxx9pz8j,40000000000000000000;
dym1ra67tyucgqn0l59nahkspqjg2ajk6lxyn6axww,200000000000000000000;
dym1r7m2t8p0zxedqhge29sqhr3j4u5gs0k6mf77mu,55950000000000000000;
dym1r77mu3kpw5ae9rgx8l9ladxapvhmex4gf298f6,125000000000000000000;
dym1yqp0uc0zzh2wssj6jvh07egmpjuehgugtw64wv,55950000000000000000;
dym1ypakk7vhs08wycwhpp0mwcq0urr7r94w8rgnz6,51010000000000000000;
dym1yzrqkyamzsjp88cgke6s3qhul5cjw33fq75728,27000000000000000000;
dym1yzvtt62wfntswxhg57hvxkhl7s3dzjt3xvp63j,15030000000000000000;
dym1yz6gdm32wmssewzw7tsmale7v8fl5mdhjfulgx,21000000000000000000;
dym1yrxpg5ktmtwzg8maglnn35su3z08cgln0dejkw,16000000000000000000;
dym1yyqrpm2u0w6rhskrmr39jyqw08vkmjm8g9c5x4,21000000000000000000;
dym1yyr7wcxd4r2przxtmdma7fz525z08wrk6khgkx,5000000000000000000;
dym1y9dy4a70gyjqxd22rj83l0jcqz7wa7t56jpmwe,100366633924446422800;
dym1y9jqhhapryjj09zk95thpdcljtxzd03l8rlstu,154900000000000000000;
dym1yxy56jekpeahph8uc0ju6j5axm23krvntwaurg,130100000000000000000;
dym1yxu7ucxek8d7ev7zqdmz0elnagflcczulp6sh0,115050000000000000000;
dym1yfrk8ylz9jarrfceecmerrqdauwvuww5ngztry,434000000000000000000;
dym1yf99hgkqfdnwja6r6kl2r4k6d0hgk652fx9em3,6000000000000000000;
dym1yfc995lzuyl4swz9ntjsv6tsynt5nt6w7z4vya,99999999999999972983;
dym1y24kuwg0twffukt6ue60teey8vd34vaq2fg4g8,1260000000000000000;
dym1yt3w535vulfshsk7gv6dlg0hm9np8penydypwk,56050000000000000000;
dym1ydt3wmrkqcgmucklqxsjtcpl8ag2qrt2nxxu5a,145800000000000020000;
dym1ydthf6z7sewa85lccdh6vyhe6y9urgngre7dpw,99990748940000000000;
dym1ydwppuf39w2hhwvsmv89eak9vxrnqy4zg0fay3,20000000000000000000;
dym1y0pvr0z7xuzw0fw6zlqw52zzfn706jq0xyt5wa,15079785151961571720;
dym1y0fan7vv6q0p8k5gd3hp59qp82wsshlynqgj0j,51100000000000000000;
dym1ysvxlz7gv9qmphfdnraknt2796tq47hctgjzcn,10000000000000000000;
dym1ys3xplqsd7va2f2nknwe9kmzy3lcdk2gcje66a,120000000000000000000;
dym1yj0jm39pnv353t49qepy28xl5jnnn2d3cn90hp,1200000000000000000000;
dym1yjk400y074ggvmuufk2k0t6spaptsv3en6h73d,154900000000000000000;
dym1ynxwjn7uj2sxftu7uc30dg5mm4ruvev8aas2kw,10043663098454251958;
dym1yn6mujqqv9l93fj7qkls2qv9j0hrgp8w6syack,1300000000000000000000;
dym1y4qu44uwsyksa3w7508vqrk05k3u7qna997e6g,20000000000000000000;
dym1y43munjxk5lvghcv6ja85q2ds4stq2fatg4xjz,86211963265232158473;
dym1y4uy9sq6rhckc3q98ysnd4cmy9aq2s05t6eg47,8800000000000000000;
dym1ykxwllz374dgu825l0qcyhjz9hpxy39cdstn09,550000000000000000;
dym1ykg0dlvfyut5h0syj0dnjjdzr6zt05vg7xh877,15000000000000000000;
dym1yk0vynxf49f4cvg09a8ysgt2lnphtj8lx0a4d0,115050000000000000000;
dym1yk4ukqs9x4tn3pve53umy9fpqca64597w0xr4v,1015000000000000000;
dym1yh36mrz505sd7rzu77kfurzavzsp07esgazae2,1300000000000000000000;
dym1yh47vw0u7huruv59cf7nhd90h2x8aqfn73ygwl,55950000000000000000;
dym1yhkn79cjpuvacpgckd3fcsvwzh4jyp7gnp3z5p,5000200000000000000;
dym1ycpl5ncgx0ykslu7kh2cdr6qv38xwe94yfkq3s,52000000000000000000;
dym1yeegegag9r7g7trnpcvsx4t8tck5c6g4qwqzcd,200000000000000000000;
dym1y69rhnun5wzlm868j58tzc5h06q868wj8tkgzj,102000000000000000000;
dym1ym6qgq8prp9uhanz3xuvyvda72yvdt70fu6cp5,74950000000000000000;
dym1yma5z4ala3hsznxa6x02tfult7luydpjzylmnw,34000000000000000000;
dym1yma7a8uak8f093x73qk4650daf90ydg4pu33a0,1250000000000000000000;
dym1yu8mr4er2k7k7lgkcem7jcj5npkf436ad5gmn9,99995172400000000000;
dym1yu37vtlanr2vfdmy65nhc4a9vewd8fdef2pp7u,5102000000000000000;
dym1yafpysptsaz8gan38nmjwuf7u8rrsu5csltlsq,1050000000000000000;
dym1ylt2uhngz26zcpqke9d2tvtp93lnx5fsy8jya4,550000000000000000;
dym1yl5az7fuea22yvl4mwzwdu50utsurprahhpa3u,11000000000000000000;
dym1ylawnplnqjh6nuhlzr6ga8vwjr4stf7l5vsdmp,1365000000000000000000;
dym19q6smf3h7gf8hxzs5qvh3n4n7sm898lgvwrdkp,213000000000000000000;
dym19zqg5mhw9ute650l0zy9mlracaychfd7anlltz,1100000000000000000;
dym19zzgs4nnw6258v9mfwa3r9vmq8jsf26vgs492a,101400000000000000000;
dym19z288un5rfp2k0qaa0dq7rhe8385p8qr0a8n8a,100000000000000000000;
dym19rpzugd8mmvg0f5men799yhxgc0yene4tmptc5,115050000000000000000;
dym19r3nr6cs9pkmsan35ckrqsnryaza32erkx3wph,40720224200000004000;
dym19rjja3e95ke0uq7gz9vymdwwwa3t98jz8klc5u,1314000000000000000000;
dym19y88wcc42gtdumh6nfsm27gp6xar5dlg90hz87,2000000000000000000;
dym1995zysej68a77ml7xlrkxz8x3p84wgsm6m2rp3,125000000000000000000;
dym19x9vurqpm3w77nkjp6cxktk0mk2ylzv0fum5zs,1000000000000000000;
dym19xe33jxazcqw64rd5drctfnudkarywkyvg7a7p,130000000000000000000;
dym1982e84sv0pgstq0uwy3x4wxzngrkk8j4em9shr,103000000000000000000;
dym198slc9xaaucfhqyvcty8pmekj8p25p7g5nnl28,200000000000000000000;
dym19f24pgv4vhzjk24rvm8qpg32gjj74yjw7klgwc,50900000000000000000;
dym19fmwu6g8h54k886ytl0kugydwl34dsagt5k3mw,154000000000000000000;
dym19fl58g7yaqwafp266k0sw03xf4nvu37ys7zksd,74950000000000000000;
dym19thu3ftj6yh59p42ywcd0977p9nl92ak8jz6vn,13523724120000000000;
dym19vzeq6jum8p8xr27d5fj33vrxfx8uqh9sp386n,2900000000000000000;
dym19vu5lk7px886p8qs45gk29z70qxjq2zhs7un7l,3120273000000000000000;
dym19wf9jp6rjhe0xalq73r37frcxyzq43fpd8gkr2,51000000000000000000;
dym190lxvavlqvcsvme704tm8hy6j6luz7f8ve86eq,34000000000000000000;
dym19s9seyle8dczfpenqp8z26aq90t4jrtfrrqkz8,550000000000000000;
dym19s3h9nk5zljehvsufasstlszn0qhtenf7r7358,154950000000000000000;
dym19s4c0l8nc8nq45qmnz5mqzaa58jgt88ymylv60,30000000000000000000;
dym19sm8h9cgw0cvxn7pw8kk7jvtnug4zg05dq6jyd,40000000000000000;
dym193s7lvx3j39e94g0zec6grx6rg8qkxamg84f86,101000000000000000000;
dym193n4seven926w48tr43vhj6av7mtsjnpgchkft,50000000000000000000;
dym19jhjwgqv5vua0fqq7jlefk7ahlt3j352z6hpl8,30500000000000000000;
dym19jchrgwu6tgack3j57lclt6ldu0nf7hwnurc0k,1055000000000000000;
dym19nf35nep0ns8jm60muvw7g4r3n6ay82v2q6qmv,5300000000000000000;
dym195vkhng9akusnp52yfrp29l2lgn3ue5vwz085q,100000000000000000000;
dym1953jvk2wva79ckajml2tuqt83kj6js0vc76gjl,115050000000000000000;
dym194x5n60t9paeq6eanp7w3dvckgc0dzfrsx7ate,50000000000000000000;
dym194m6xxfd8wamekzcz38kcepzm6p3pgkn7zpuqu,81225143754823632137;
dym19kzy5ju600mn4at2lquz5czszkf4az8fmgnz5n,1077300100076400000000;
dym19kgnnk6sdy5vguvueh5wenw5srnwepf2j5lxtt,50000000000000000000;
dym19cmupx5wpyfzjr6aux0m9cr4l642nsguw6wn7j,2800000000000000000;
dym19e065s85cw0e9jqnje67dadgph4ens3vd605hq,700482880703025175000;
dym196yrdjyddxz268fnnwnwx5nkw05k2ejldt40gw,20622798720000000000;
dym19mvw845z2225ywwxuk42y5rj3zsdc0m6t8hfqe,5600000000000000000;
dym19meexm52t9h9nrhvvqf82gdhhvq6hh0wf23rg8,25090143354160648134;
dym19m7uljh9ajf9yjst4ytrz93rtqxr2h66u4z28y,60000000000000000000;
dym19urph9shyk4vx88zx2xx0tadm987tf63v5n9gh,74950000000000000000;
dym19uth9m2ll8fw534c8nvhuwklxywaj2rsge84cu,13850000000000000000;
dym19u4ualuvzwvgupf8z8dk3v39pg40gwme9s0qdf,52415000000000000;
dym19aygfddejha24madjjx4pwmaxygq4yzmevjwyj,11300000000000000000;
dym19afrnhnfc0wlw46u6vw4adk50pfk3adg38m4dx,123050000000000000000;
dym197xlc2sggwkwcl5k9emr9x7kzldzqzlwfzsa7v,4000000000000000000;
dym197l4pz5nxd4n6zl0qvwj2e78gnl46smk3avx3k,1000000000000000000000;
dym19lk9g68e9vdm325jjxvsq36stt05393k6ru5wg,204000000000000000000;
dym1xqtesyyne9twhqvzjkrfxt5sygksczk8ny63zk,1109065980000000000;
dym1xzgpck6aekg54dm0weyr3wxduk3q9mpucys8fj,8000000000000000000;
dym1xre3ccduqk2awh2v9rqhxtuf6at39k989kt29n,154900000000000000000;
dym1xyvrx0hv9zrr3uycjtngapker3ad26eske3zru,15000000000000000000;
dym1xymwqtrg3gvecxv27f2yaluaz2l3nu3jxwpj83,1050000000000000000;
dym1xyu6xlf09ldgrteckahzm2pl8ptg5fs4etc0va,109000000000000000000;
dym1xxaxw9mndrw0jh4s2rd6qsme20z7rkuse88gsh,154900000000000000000;
dym1x8t4ez7h84etk3xdwngwp7ws36nmafg20evptj,20500000000000000000;
dym1x876kywp5yuh5hgs94a3t8eh6kzfrxr4pv3pmm,115950000000000000000;
dym1xgyq4mtmfzuk7rsat8xfsjx953zup5qudn3us6,25000000000000000000;
dym1xfw674vff78e07npd62cry94xj7j6v5845whp0,750100000000000000000;
dym1xfakn2yqd06gd6qa643xgzd4pftuh9sqnkftzz,5000000000000000000;
dym1x2h4cmf04fdncfs3twsmae34u7n7ghgw9fetp8,100000000000000000000;
dym1xt4tjvmp6tgacrszenxf90rt942qsz8mhm9yu0,45000000000000000000;
