dym1zk42av87qc3nx9ctgu7tn90np2nfel3k62h7dm, 50.0001
dym1zhgppqzpumqd6mem8sz7unpw2vynryn6g5ytvz, 14.12
dym1z78z90hxwmspdv9kncx9mmprez4ynhg88xu5u8, 50.0
dym1z7k5j3amw4xwwr506z2y8u553rzvye4vh2d2r7, 26.982643499799998
dym1zl4hx647j4l9ufnc6ncsxjrmv8336s0z29t9er, 50.3
dym1rzz5qq54gyqscx6h0klggm5mv9r6qrsuja79zk, 30.12
dym1rzsck5qtg6fxt3ej4ft6c7mxtu09nkgze20ed7, 1.0
dym1rz30mcgam8v45e554r73kee8smnylswhasuvwc, 10.939500960000002
dym1ryzcsxa44lamx88lj8p520em50clpjuy0s6h0f, 50.411
dym1rg9mu9xs4jp4lapegax9qaqychd483qflu22tw, 11.0
dym1rg3f7vjjvqv0s7qtja0hkzus8yns7eerlwvurt, 101.09856394
dym1rgma9ufzt365hkahl5ye7wet94xxacx0e2xp3q, 2640.3079008932305
dym1rv2j5jxw9dhwhzyswpym9jythzg6kkw0479pxp, 30.0
dym1rdvxy2ej4fdhw7qcy4ahn3m9nmzuw4fdfkx9tj, 9.90386334
dym1rwctxw8mfhyye2dk8svjzl8kee787d40vf8t54, 52.2
dym1rs43wd0h2xwukjgq9j3gzvf90ugvu7gnjexdng, 50.1
dym1r3ageyvtaq2mz3st8yluh9mz2fhax2czcferha, 4190000.0
dym1rj4g3hucz7znu3rzrlss7kgnc9k0ls85gd0r3f, 10.0
dym1rjcdtzrjr3edj0fnrqe4ma60zm67rd4fkzatrk, 25.0
dym1r5n92hxqh94vh3rphfetn4xq9frhelhm0g5ejv, 1.05
dym1r56yvpd50j6udyefz2p8y9yey0zpnse07d0yvp, 10.0
dym1r5a8w3gyh5j4pqajetnu0dxh7nplg5xtyl90n5, 25.003
dym1red3ruetf4g9dfmxmj9lus6dk796g0pcht7cjc, 0.20068991
dym1r6ry6zawv9gfs2u0yyr5u9kyn72fcwgj04f33f, 6.3
dym1rukcvxuwumelc0dclw0uk054q0lqej3wk66lm4, 200.0
dym1rl45rygrj9sqp2lmn29gr26sr7vzyw6kfaxt42, 52.94131156967778
dym1yrhfv7x2mn0ak8r3x39nuacu3ewd9vqepc7t0q, 57.0
dym1y8ph528wm5usyeqv0sj09n2eyysh5ky2dcgz09, 101.0
dym1y8l3tkwd5gzn32yayge44a8sfzvwvgyfy7j08s, 28.0
dym1yg0lypr3808xa3yc3d5lp9v5f5607u3nh32pr7, 20.0
dym1yf937603mnutxecaxas0x77az90yd9kye9famy, 50.2
dym1y29rhhuewy59jx08hlznckwcg3e6rg8a0z2kuv, 60.0
dym1ydgwtl3fm58yjur2g8ssphaqyrv0uhndeyz9g8, 150.0
dym1yduutgyr9xnlf6fsr344kwxa8yxejq8kpmpy3t, 56.623
dym1yswsqzwtjqkxd9pnnwzc9mnwxepf9drk6hu22z, 20.0
dym1y3pxt837f2kwj72kthwsa5falm4nrz430zhfpq, 100.0
dym1y3w376v39rrzrcnra0zdezuqdlnasqhvdyy7mk, 10.6747448
dym1y5yu09hq6p8d40njwlxya7w6eeqvmjpe8mf4l3, 0.2
dym1yh6eq6gk79vgn9lae56nzfxlrsm5ey70t3pvqx, 27.11939040320055
dym1yefq97relv9lghem4nvjhjyqg7k6wxjw00ah4p, 67.0
dym1yah43cyd069n7kvyggkwa4f0wvj0y36k0vwt7v, 20.03
dym1y70yurjzezavnxgxcasnqnc0ujxvv5da82rdch, 10.01
dym1ylfgusx02rdy7z84xlxfvhgqh2qdkxpr52mut8, 15.25
dym19qlfsjzwlgh27ytv2cyy4kpsqwwrgpdrgfe2te, 20.0
dym19pmtwr9mcdunyskhrrydu28aqs2j90qgprk75y, 50.5
dym19r2zfj5yra836zxhd4y37w3zz7pus4vpzh8t8e, 51.0
dym19runuky8nhr2xpu47xfpflyutk46h6vhm0wu6f, 61.0
dym19g9nk325uqtcqjcec52lk6slvs65gexefys6qr, 105.0
dym1qtxrs5cafyxtxt3tk6vehsgzmfvrwa8f6vswa8, 1.0
dym1qrevcz6hprc3jqe6lygg93a8qgsfhrj9a5wm8u, 35.0
dym1qyr7m3nsfs4pvpp6q8hjlp8lv49a7ch3yqcc84, 951.0
dym1qgdyl487xc5cp2w2m80jkxlkvzek9us0nsdc0s, 20.2
dym1qg49atv7nur5vfzth0q63vdytqam3raklu2vjp, 100.1
dym1qfrtpgnemkzxdm96nvas4a04zpm8v0sfqr7jd8, 41.0
dym1qf4tveh0r82nrpr40ljgp7wjemhl73seug6zwm, 4.92
dym1q2yzszjct5kgwsnm59pwxjaps7e5znu8f4ztyr, 1.5
dym1q225dm4a73qwd5gjwmz4d4kw92t8xz8ycj05l7, 10.1
dym1qt5lqv3xyqnq46kfzy87zeay6l5swv20ujks35, 52.0
dym1qtlgg2m6xy3srmczuj5zx5he49agz00m4e2twy, 136.7
dym1qvnzq4hmq4ugu7zlx3uvq8wdaej2mx2gev774e, 2.11
dym1qvc4rljjynseae8dz0grcmxu45zzzgj9s9ngcl, 2.0
dym1qdzw7qd2tdkwg0ddr79yq5cgeqdt8ytpcq40ya, 50.1
dym1qdt9swkqk5dudmpq8duh7x2ft7yymanayd0cnw, 10.0
dym1qwuktexjwe9cymvftpucvp0nv3ry32w7d3lr6c, 1.0
dym1q0sdzymuzllzwj5525p4drff4rtf7vpc59u5sl, 27.0
dym1q0ac839myt7a75rnm025ym7jxcm5dvz8lpf7z6, 1.0
dym1qshluhjcscuftgsn85wnlqtg4nxfgufmw0pxpq, 64.0
dym1q3knnr57uvk9lrf02hjdd2vq9sjcsdgfgqh2vw, 1.0
dym1qhr6780e4k4p5zgndz8tw28aqpnk6lgqcy9la2, 5.142
dym1qc2wqa6k8yzyrjeydjyxj96g0pqwwnmadqy7ea, 5.0
dym1qe6n4rqw9xv5xp8ha8l2sc8j3ekymdpdx4cnzt, 2.0
dym1qmpzpaz90j06fj7lkpk2tgecnqytmqxxrlpn66, 4.65
dym1qm9jk0wekq2tnrzcmxmkx7w7plfj9a4af7fre3, 1.0
dym1ql4axde3vjwu9s8v853wzx2at29aeweljgp3jx, 0.1
dym1pqn6ksxhpzq2e52l8whsmrsylymnygj2pn4f8n, 0.1
dym1pz59fhkghqhw6hgl3l4cclcndnfrcg58fv5cfa, 103.0
dym1pr0lean50l74cdlj0uq2qeluwly4a27mcymv2t, 50.0
dym1prl9y5syqd04ucp34j0kj905uc0examw4yqm6f, 1.0938
dym1pxk6p6uxevksnryhxgl27de4fem80vrq6xga6y, 1.0
dym1pxcdzretjm65ew58sa53zexge7q7wkun9pkejf, 1.0
dym1pgsr53uw96ccyzd68ngwu84mwmnuhfr00kkvln, 1.0
dym1pftd45z6rleca0ch0aj6j9qdur7hyrk8yysnqv, 4.27
dym1pft3me6rk2npw4a9a0m5alfhw5hulxlnv6nc83, 5.0
dym1pta6qha9aqekw3d4kmpd4qftem676c0mvpsg72, 3.28
dym1pv8tcckn9dx6s9r8zm8s4w3emu0u66ppfnumhv, 10.0
dym1pdm2ku5xv34dcuc3w93ac0n36jquthesk5e2fr, 20.5
dym1pw8tupxe9fxd9gfwld8zzu06ndhqxq7q3mtu6u, 22.562155960200005
dym1psfy0x7vevgz8h0ekxxfqjcn2wwpy0wyllm5fu, 52.0
dym1pjyqdqxxgjmrks7rm9u06txp8agjhxjdru7w9a, 1.0
dym1pkk3d20a29t8me35gv4x9jc2p2464642l4nd2m, 4.0
dym1phq9wg8j076wpcur8wztecwf3qml77fe3ce2c2, 4.000000005199995
dym1pcv62x5j27wzmvenway3yuk4v9qn6wla88tsnz, 1.0
dym1pe3ktyxdhwlw3zfz7lpdrs7unaxp5rkp82zepq, 300.2
dym1parlwszaqf64hh6znnvx4qmcluzs0krj98twm4, 10.0
dym1zrwprkl2aqxdxjrhyn42rxee2t02yn7633mf74, 10.0
dym1zyr2p9x7hzrhjyg75nzwduezxtzrr4ap6f8hwy, 2.0
dym1zxxyq5st2pmcvmcwj37nk4n4wqdt45g9ch7ml0, 10.0
dym1zg83zmgclwpckdv3kcvd4juncqr9c362sacy5r, 1.5
dym1zfzyqqfgule4krkpay3lm5ym6ymr6hrvsyts09, 10.0
dym1zfzdtgqzrzrskxvsatfhsn60dthzt0ce7utmuz, 289.0
dym1zfxg0l0varvv8czhtdrm9rsmda3ld6w7q4xdn5, 18.346
dym1z28vq8p6f40wv38rsthma8n7qrt32v76t8mvr2, 27.5
dym1zt2k6dp284wtvexyhvpl892w7yeylqm94pc68c, 10.0
dym1z0da3pgtffejfj0pcudse4qtye07kfpuqq65m8, 69.0
dym1z04gkc98zuj6540pxlzyf95x0qxnd4k8gg6zg6, 3.0
dym1z0kmefeqmlpc4n9sdns484dpmrjnxkj0ns94hw, 1.0
dym1z0a4pkyy4zwhyd8cd8hgephm39cqqqqz7qy85a, 54.94865753
dym1z369hfq2h57wsntvd6g9w4apee3yzs9jwxkzx0, 2.79
dym1z40h5da9vmxc0f9uw45x9f7c9zrl8m6wdk88tx, 3.16
dym1zhgddf4md5lkrqpp4sfg5drza3yftmrjypwyst, 31.0
dym1zhwwael6p4qxgxwudq64httkcgh7sagu2ufte9, 10.0
dym1ze8n45cmf4575akyyhle3rek3qwzyr05t2728a, 165.5
dym1zuryv8m9efjr9g0ndahku0rv7kdejhul88wwa5, 3.0
dym1zujjsz5y4aaff6cjvwjm9uf96vpjpte9j7mlss, 100.1
dym1zlv8x7gckr04l4z4tz4d0gvhy07glh8d2uqat3, 10.0
dym1zl3v8nr46s68th3tdu68yrw45ajsxzlh5us8gk, 25.0
dym1rq4tvxz34t8srv8qzxpmxt5hlpa8j2plt9ln8z, 3.8
dym1rq6qkn2dcjjhsx9ultgeqpnmw4hmdkdjzfegqa, 10.1
dym1rzahl0u3ae53gmazvphnez3gnueus57awgg3z7, 5.51
dym1rymnl672negq0xhlt4xjceux6lsp77memvada0, 1.0
dym1rfgrrzhs5h97h30qh3s6cs6xuldz0le245fjlj, 1.21
dym1rfmpmd6s3slkx3glm95s34xcz4myluym2mhr6z, 1.0938
dym1rt684g4dtd70z6dp9eegwdmzet369veptdkkf9, 304.597
dym1r0g3840c2a8n9ya03nl4ggneg0uwwsd8d2zdnu, 5.6
dym1rs6r3kwy7wfl2we63ywcn0uf6drk8pyejunlqn, 9.5
dym1r3mv9xum4jw6tt3halv0z84q6wlrfj8srzyt2x, 23.0
dym1rjwufhek52wm0um7s0q94n4v4gzezhmk0s6fj9, 1.0
dym1rnmq80sg30ph9rljmghymjr7azt0f6w2xg9wdv, 62.0
dym1rnlk05l4ykcf0hvexksqtnxx0hax7m0ldrmn8v, 50.2354
dym1r57ysmf2dmznqjh0lzeqqdnz68kjtdmsadx2t3, 52.0
dym1rkhzuvs8nuknelx2xl3cprynpzewwvvnehgahv, 1.0
dym1re8wzra8uuzyqdgukhkf6ttht4t3t4th6uz94f, 3.0
dym1ret6upm7h2kdgy94d6sgg2tsqyrenw66uqaeh8, 11.0
dym1r68fq8gxn95sqh323w935z87rwzp23dw42umlq, 1.0
dym1rmrg7dxr0rnsf850nps60vcuutnffdv3msenvl, 1.0
dym1rmtgadmj29kas87xdja7pg9zlc8ffdxegq228q, 35.0
dym1rmjd5dvrx68nthwrfdcud8q99nlj5pksaknj5t, 2.0
dym1rmnfyhseqlm27q09sn47gl3mzsms3tltv2t9pr, 1.0938
dym1ruyqkh5fmu9flg32u8ap0rg7gg0qgxk40wymqg, 104.0
dym1ralkgp3p0yn2kakmw35qmhnzxgwvpw6uqsax3f, 26.0
dym1rlymurfndtl6w3u24yg5nkjfflp2gr6eqddp8s, 19.9894684
dym1yxk3rwc3u5vrl2zpmqrh9595jfrpqwczwve242, 301.4
dym1y8lhp4jswf5amtv4905xqxnt77e0rj8x7efc08, 2.0
dym1ygr2v8ucasrngpm654dk2s4h9lmt2j3zuzxa05, 218.55510682000002
dym1ygh8e2c5hxx7p2gkttkdk3h99g3n82meupsftx, 0.035
dym1yf6x5kulnc2pxezsrd0r6ygc73p2xaz9spmrht, 1.0
dym1y2srqrzc68whmnduyv4cvezg8q9q27y9ap3np3, 30.6
dym1ysr4wzyxwt0tn8atstq5m2kax5wvxmf0vn2tgd, 2.11
dym1y3gpjme5nw2wng8tpulkamvcjpcx0j9x8n2ugs, 3.06
dym1qqqqqevxfmzl3nd7d5sz03m5w0wugxe5jama07, 1.0
dym1qqgs6r7jav8jdneuxnzzper48sugdfj6f7zexd, 7.0
dym1qqg6d8appeflc0gtxxl5ja0vgxykypwwhk3pwr, 51.0
dym1qqv7zwf92d8d2a5djtm3y2nwhtzwqtvvw4t6m6, 221.4253
dym1qq0yc03dtcvplzqurtj23cexgxfzw84vxqxyf8, 115.9206952245
dym1qpanzjqmxv7w92wvwk6p2ureer8h4qx724va0t, 101.574253
dym1qrrhg6ma2tqrnd3wht0zpjdaah44xl59704xtx, 10.0
dym1qrf4lev3lc0wcs7z7stzspz0cm5f9qj7ypw7fa, 5.1
dym1qyq3xrvc3pcxa06t56u20eq640e2sy6xfkurm0, 1.0938
dym1qy8q6g9j2e3qk64hwu5us9fpztst0ptpqn2a9u, 37.5
dym1qyjjqxma368klm4npzpcnzy7xfas0mt4svffrd, 50.67386998
dym1qyk7xmdcs9awkvmqfl0p9zjvpx2krz7r6clyjr, 1.0
dym1qym3v050hh9gd5etq5t534pkw79hqv7ygxjjuj, 251.35707207212658
dym1q9eulgx53ptlc0g5nx6dgdqkkf883tn5jhpeu8, 1.13
dym1q83s72gtuxsmtyjrqpy79r66evcew8dx50lqm6, 4.37
dym1q8cs6j0u6h2agpxuaeg65huadlle2sq9mr8vq2, 0.5
dym1q8ekqd8g7dwrk80qrspf0vpg0a9ukckqh28spp, 91.0
dym1qgs6t7tkdcsf2ej4dvtr8cpvd02v6m2xhxymm3, 10.1
dym1qgeg29e32ynrdeprekwxxxxram3zfjd6pg9p2q, 6.0
dym1q2z7xekq5zw6rggeenptmeqvsw23944pdpn2fh, 50.1111
dym1q2dcz78p3p7v8sap5rg95jzr98nuwl3yl56pyu, 11.0
dym1q2nze2dklagnulvjwdjfzwgc3l7vaqennaf0vk, 3.0
dym1q2nrxpaqzc2fzf39mklzwpzxt5hzfw73jf6r3y, 5.1
dym1qt04gzu276sc4xlcfc7cnkfvl4zc6wyyslxnj7, 303.6656586723805
dym1qt332krsv7yq3aq98tk4lj20hknqckf0yql40z, 35.0
dym1qtn6gc6pm5e8yk907kxdrcke2q9fpmgdgmn3pw, 51.0
dym1qt4x24xcw7yhkvc32yrsd2tzhe79qpa4xnhayt, 68.0
dym1qdf99qjrz9f0gv2chahdp7440x2sl4h45a3jwq, 56.0
dym1qwd63ehhfhqspqd3c86z4g66h8nmhjmu7wjw59, 68.0
dym1qwafkg5mxgz625zj3k7htrmt6ggedgdpsj245x, 27.1
dym1qsyzcf7q9jzrsulme7se38tfax4c52eucjjyv7, 1.05
dym1qsyguawlav0rtxuw2yrvl0f32dfg38xrthksqf, 40.0
dym1qs3uyrh23z2sqkl9zdcwv69035qfhquds88alj, 31.0
dym1qsj3n895l68t7ata2trwlkeqqca7rs9f24agx9, 101.0
dym1q3trlldxu7htmqptp4w9swvtya98nctre8p4ve, 51.0
dym1q36uumzwj92scwrt5hc8vvr7v96hz3cph86e7d, 11.4
dym1qjxk28t635wtl0d34xk4cya7ydmk86zjm84en4, 17.058
dym1qj5vf9dnavtxk58e34kzfkmh5mleugwc8adn6v, 1.0
dym1qj73fj9euqpr44jef0z77wzr7kypry0fgc94r8, 5.0
dym1qnz8kplnd84nzs7sl9raev6xtekcrznqdpvjc0, 101.0
dym1qngfcqheh25u60pypszmvd4p5dlm6689ktv4uw, 10.0
dym1qnsmqn2drqkm345ymk5le9jkr3yehjugzva54r, 80.1
dym1qn3qzkw0mzj3mw766xu5af2s5m6phuhugvlamg, 35.816634179999994
dym1q5d2m88k4e3d4mqyafnefznwv0twxcsk5s0waj, 9.0
dym1q5j3mtldg2zlwerz39xhld8e5dxwscc493kj0c, 10.31
dym1q4qzflgmwehlx896yeld2f4cmpghj0pstarl8q, 0.08
dym1qkrmtfn8j25vm9jzxz0eqcmh8d2mzu9e7gdecw, 50.0
dym1qk0cy5sx2s87uk6jjzgut99gszdseuscrk4mpe, 24.0
dym1qkjyfpvhjdw9prj26rfv74k4d0kmy3kwynvcrx, 251.0
dym1qhvwugujagpkg593dayj56zpxpq5cwldpn03gt, 21.243019340000004
dym1qh0xdtff6u7cmlk2evv0tg68kmyhrhpf6ywh3z, 50.2
dym1qhsa9rwx2h5cm0khw0j8w5wwgfrejkq0nzlgpy, 51.0
dym1qh4l0vyf4pv6722mfaxevee7mj677e3pgx0l97, 55.0
dym1qc9xgpawxqtq4g0slh77jkfrnxe67ks899ngy6, 4.6
dym1qc8r9zxvuetqkkhf63jcmmm9vzsc3tu6czw72a, 0.6
dym1qeg0ya4e83l7naklze6uj79qg9ds5n6y7cjkj2, 11.0
dym1qevhmlhrvceumh2t3hunfs94cytvnknh8y24ts, 503.0
dym1qecznwekcez6pgven9xx82sa239f3dksk0ksqr, 5.95
dym1qe7qyywvsm6xggu9l9cwzaxppcrdtp30he7qye, 20.0
dym1q6fgyjewfhzzv5csljdr3nmj4nfnlaf2anru6v, 51.0
dym1q6vzjm6v3fx2mv8gadjznqtne9qtkulvenmuqp, 0.1
dym1qmdct80qdfneg8r8e2nd57s9dnf8v6aq2ph08u, 1.0
dym1qm38xd0tc8dsatf43npt5k3yh06nax8pgzcn4f, 1.2557151091137349
dym1qm4qpg7x53fkwck3zdgqpev6knr9yknxcq80uk, 51.0
dym1qmerah6naxlkm8sh9fzg8anelk32yf9sx6se6g, 80.0
dym1quukkzyxuss4me96d5uamscfs5ky7qayanm44f, 3166.997586397098
dym1quaxme2yuvpjg2wdej4hmzlmhnw3dctdshjy99, 20.032
dym1qagmtpg04ejyrrn3fk9x39slts6vqh578c70r3, 5.1
dym1qatnlwaqd675dz5e3qxpa6jtdza4e8k9t2yv4z, 100.86186824
dym1qam3tmu5asxlz668kpxjgj9r5t356d7knlkmc0, 0.5
dym1ql9pr0uqkn4fdnyjh35mekavv3kzhaq5my80tp, 51.0032326
dym1ql4vdhp2lpmd9uzq9a5qfnrva2sv6gxd5rlc7t, 750.0
dym1pq03jukwchgzcmkal7ey8ky4v9cymmtskgf93f, 292.0
dym1pp6jpjvp0ymns2sjdx7h0vaxpfvxfg09tu2hf4, 1.4
dym1pzzd0e0c05ylwr3fnq6c56eas2nsul43cfu2pc, 100.5
dym1pz5as2cfacwc0a46n4anj3v8lkeaaz6z666tlv, 50.0
dym1pzc6qdxpxdkshnc5ns76glsgpf87sa9vxvu7ax, 123.0
dym1prg30c5acfyzrmmeklz5auy5p7mxt4w2506d98, 57.0
dym1pypk7pu7r50ys4rc50wzqv03ckgk6mf0nyqk9f, 33.005
dym1pyr88qus8fycf3v53f7722lwdxnec49zwht07f, 33.613869099999995
dym1pyg7xlv2q592mrd3p8xg5gt2krk7leeeamsp2j, 35.917869259999996
dym1pyfm8p6xvptuuey8u7t9lwxqq52nm9wnj3lj98, 175.0
dym1p9zrcewqgx4mzpt2d40d0926zu92h565npc992, 46.75070828
dym1p9ee3x6g9dgwpd609c07nzf3akwrungjlw4nj9, 1.5
dym1p8ql8e4wryvt05n4u8h5mcdn46axwjjtjgt357, 52.0
dym1p8z8kvagtx7r9p7dfztfzc96nuhxjvk9k0ggcu, 83.0
dym1p824w8zu8l5zg8gx0z8700y4nrwmmknz5elswt, 25.0
dym1p8j2ctxkzndk6mxqatjtur0zyhtd5a7mg8kw3z, 50.00125500000001
dym1p8cvha4ncndypl88d342gj7cgjpf3g42u9m9fe, 0.22
dym1pgwgvmjkvzg76cvsz5vx3ara9fm4z2lq55ltmy, 1.00021
dym1pfr4j8p5399350me4sww2h8cjcpdl80lh3mczp, 12.73222762381913
dym1pf4phs9ylrupnsxzdv3zsgynpmvp4mj6vwd2c0, 1.21
dym1pfc7tesh8afqgxnslhcw87rtaq7f9um4lgwyph, 33.007
dym1p2nvy5tkpatcdqhud827fvrt95d2ztgvxtwqgl, 50.0
dym1pvsct323ljpq4vch9cwq5gww7gl2cq3mhptldg, 51.0
dym1pdqlxcvfkhus5eka4l8s0lucrz09yvumgz7g6s, 30.0
dym1pdzjp2fv4ke2t74vlsyky9uqd5t3thgrn5aeyn, 100.0
dym1pdfuu66jv5zx9kt4kx0a2cjtt89wyudu6e80rq, 25.0
dym1pds8japwc2fuundzu8lnaz3gx48tkm53039wtn, 25.0
dym1pdcvckk6a2dslagpgc4v5gcfw7kf3gmldze200, 225.0
dym1qs3x9nua5dag7xv2w3yfsr4475xu9sp5k7u7vg, 101.0
dym1qcvu0d6yc8730kvsnynw208mpercl7jzpnsmeq, 30.0
dym1qc6kpkp3sakfhn4akxky3kqczhj95z4epxacqc, 140.0
dym1qm68h8cs84p4a4sy9gw6ue8ltkvqp4ym4jg595, 3.687e-15
dym1ql5pv92dgtja43lvwjs0vulsq4a5egal8kx29r, 51.8
dym1qlurl7qwvv8whj46h29pzej0ymqn7ts0mqzh2l, 6.5349e-14
dym1pqku6c4vqj70rkhk2x7ydq0cwtuddyyq23r9z6, 80.5
dym1ppmsm287z4qawudh0jwfj7swfgy95mjec2745z, 11.0
dym1pncsrfhr80zzx9x20qhlyf366ps4ezv5evx2pv, 27.98599762
dym1pu6mgdn043agu8usczfu2vthwu8tm3rleg56qr, 16.0
dym1p7z3cnegeaapzyfxzq2refe4vwlw6ecezprnkp, 99.1214783321114
dym1zycaqcuk89xkn8vmh9y7cr9jfp0x3tfzhjvj9l, 28.0
dym1zd5mues37mqlaf77qvwmdmyuhm0t2w9s4skwx0, 26.96
dym1zjz78ms2rsqq667a0wllmd3glzaggs7r5u7vap, 2.404e-15
dym1z4ah02a3vqw424qvlk79hastgd54y7pq0sjpqt, 48.0
dym1rz4pv8lkwj9s264eetlr0t7ul3gry8k4l07n0j, 250.0
dym1r84wuklypdgp9esw7a6qm8v0nmd54fd0kguyfw, 13.0
dym1rwhnep5u9g8ynty0humurv7gx2ak5nk786jvwc, 50.0
dym1rswymmc9shcxgth32mmv24ww67ffrnlfepw52s, 60.0
dym1rjfjyzxz4vp04uryssj3k8fqkn2rkk2ydsrf3p, 20.013021597777495
dym1rmyf4rnrt2cda3909qtknhknxw7lq0u5esq9ce, 40.01336266554499
dym1rug5zaya8clheydm9pt7eem2pkfxdmkn2qqtsh, 13.0
dym1rle4rtujwjkrrwph8dknafpa5p8dwxexr9g6nn, 6.8e-17
dym1yp7dcvcfgadcj4et8mwe4qmvmr24qh5f8s7r5x, 2.0
dym1yzktlx9qctnjp6skfzrphp5snm2ac0c4ez5zva, 3.0
dym1yzhm7pvg3nktk4r6ld8vy5zkg3x9n7ddz8m34h, 40.0
dym1ytecgwn06sy5c466lz3kssu300zf7gmjr8t0vf, 438.1706407086699
dym1ywh9pxqm2zw25de7z9xjv4z2yuf30haxxkqdnv, 33.0
dym1yj2s7v0y44hclwy7hrzaz05sy28qp0cwejr476, 50.0
dym1ycdra83gdg5vy2cc7yuylkwgaa9z92shnema0q, 300.9217875307975
dym1y6qrnsae2tuvp69pxzmf6v77q0s7zqrycx6rcj, 105.3
dym1922xu04cyw5szd7pf088q65lzt34qf2ampq4wd, 13.0
dym19dsdn7xw34p7csvgqlqvehznn2433p4kyjed7t, 5.73856253
dym19wprhlh50jpyqxgvzat5hq4hsnsaedsl6596fr, 5.01
dym19sacn6mxgem7jh9cx9l7edfyd00xl6y033xvp3, 288.0
